animal_id,sex,sire_id,dam_id,birth_year,breed,breeding_value,status,holding
276000802940436,female,276000802932435,276000802938092,1992,Hinterwaelder,-0.043318,HISTORIC,
276000802940449,female,276000802932039,276000802688571,1992,Hinterwaelder,0.005940,HISTORIC,
276000802940454,female,,,1987,Hinterwaelder,0.121147,HISTORIC,
276000802940457,female,276000802925599,,1991,Hinterwaelder,0.171290,HISTORIC,
276000802940472,female,276000802925899,276000802925084,1992,Hinterwaelder,-0.413436,HISTORIC,
276000802940483,female,276000802918869,276000802925478,1992,Hinterwaelder,-0.201530,HISTORIC,
276000802940516,female,276000802925575,276000802918061,1992,Hinterwaelder,0.023945,HISTORIC,
276000802940568,female,276000802875301,276000802907982,1992,Hinterwaelder,-0.342098,HISTORIC,
276000802940609,female,276000802932837,276000802925144,1992,Hinterwaelder,0.091893,HISTORIC,
276000802940621,male,276000802932609,276000802925588,1992,Hinterwaelder,-0.322640,HISTORIC,
276000802940631,female,276000802918415,276000802918304,1992,Hinterwaelder,-0.359606,HISTORIC,
276000802940634,male,276000802925727,276000802925128,1992,Hinterwaelder,-0.119244,HISTORIC,
276000802940708,female,276000802932409,276000802908567,1992,Hinterwaelder,-0.702718,HISTORIC,
276000802940710,female,,,1992,Hinterwaelder,0.491404,HISTORIC,
276000802940718,male,276000802932409,276000802908758,1992,Hinterwaelder,-0.358635,HISTORIC,
276000802940725,female,276000802932609,276000802918454,1992,Hinterwaelder,-0.301704,HISTORIC,
276000802940768,male,276000802924244,276000802908698,1992,Hinterwaelder,-0.508256,HISTORIC,
276000802946024,male,276000802875301,276000802907865,1994,Hinterwaelder,-0.604647,HISTORIC,
276000802947020,male,276000802932618,276000802918674,1992,Hinterwaelder,-0.058004,HISTORIC,
276000802947043,female,276000802932959,276000802932551,1993,Hinterwaelder,-0.959534,HISTORIC,
276000802947050,male,276000802932785,276000802925410,1992,Hinterwaelder,0.172280,HISTORIC,
276000802947051,female,276000802932785,276000802925895,1992,Hinterwaelder,-0.128970,HISTORIC,
276000802947055,male,276000802932409,276000802908651,1992,Hinterwaelder,-0.515350,HISTORIC,
276000802947076,female,276000802938011,276000802925448,1993,Hinterwaelder,-0.656462,HISTORIC,
276000802947111,female,276000802932785,276000802925675,1993,Hinterwaelder,0.195127,HISTORIC,
276000802947162,male,276000802932618,276000802925796,1993,Hinterwaelder,-0.710838,HISTORIC,
276000802947164,female,276000802938024,276000802932045,1993,Hinterwaelder,-0.183307,HISTORIC,
276000802947178,male,276000802932409,276000802918956,1993,Hinterwaelder,0.285838,HISTORIC,
276000802947207,female,276000802932609,276000802932070,1993,Hinterwaelder,-0.443702,HISTORIC,
276000802947212,male,276000802932959,276000802918653,1993,Hinterwaelder,-0.349067,HISTORIC,
276000802947256,female,,,1991,Hinterwaelder,0.413671,HISTORIC,
276000802947257,female,,,1991,Hinterwaelder,0.442095,HISTORIC,
276000802947279,female,276000802908282,276000802932758,1993,Hinterwaelder,-0.434686,HISTORIC,
276000802947297,female,276000802925782,276000802932721,1993,Hinterwaelder,-0.121099,HISTORIC,
276000802947311,male,276000802932033,276000802875400,1993,Hinterwaelder,0.427126,HISTORIC,
276000802947334,female,276000802938201,276000802925346,1993,Hinterwaelder,-0.770534,HISTORIC,
276000802947374,female,276000802938200,276000802947257,1993,Hinterwaelder,-0.142801,HISTORIC,
276000802947397,female,276000802925782,276000802918395,1993,Hinterwaelder,-0.103005,HISTORIC,
276000802947401,female,276000802932904,276000802925085,1993,Hinterwaelder,-0.134653,HISTORIC,
276000802947421,female,276000802932959,276000802898750,1993,Hinterwaelder,-0.295479,HISTORIC,
276000802947481,female,276000802932959,276000802908664,1993,Hinterwaelder,0.025307,HISTORIC,
276000802947493,male,276000802938230,276000802932018,1993,Hinterwaelder,-0.656836,HISTORIC,
276000802947500,female,276000802938011,276000802918082,1993,Hinterwaelder,-0.195855,HISTORIC,
276000802947566,male,276000802938011,276000802932234,1993,Hinterwaelder,-0.040031,HISTORIC,
276000802947595,male,276000802938201,276000802925164,1993,Hinterwaelder,-0.263144,HISTORIC,
276000802947617,male,276000802938396,276000802932359,1993,Hinterwaelder,-0.716846,HISTORIC,
276000802947619,female,276000802932609,276000802932205,1993,Hinterwaelder,-0.205906,HISTORIC,
276000802947638,female,276000802938371,276000802938199,1993,Hinterwaelder,-0.112510,HISTORIC,
276000802947640,female,276000802918415,276000802938219,1993,Hinterwaelder,-0.303450,HISTORIC,
276000802947682,male,276000802932785,276000802932828,1993,Hinterwaelder,-0.403446,HISTORIC,
276000802947689,female,276000802938228,276000802918191,1993,Hinterwaelder,-0.833924,HISTORIC,
276000802947720,female,276000802932959,276000802932485,1993,Hinterwaelder,-0.690081,HISTORIC,
276000802947721,female,276000802938306,276000802938097,1993,Hinterwaelder,0.008002,HISTORIC,
276000802947744,female,276000802932785,276000802925410,1993,Hinterwaelder,-0.147585,HISTORIC,
276000802947764,female,276000802932609,276000802925526,1993,Hinterwaelder,-0.288413,HISTORIC,
276000802947769,female,276000802938332,276000802932711,1993,Hinterwaelder,-0.227608,HISTORIC,
276000802947791,male,276000802918443,276000802908758,1993,Hinterwaelder,-0.447361,HISTORIC,
276000802947801,male,276000802938011,276000802908698,1993,Hinterwaelder,-0.151675,HISTORIC,
276000802947810,female,276000802938024,276000802925933,1993,Hinterwaelder,-0.068615,HISTORIC,
276000802947821,female,276000802938201,276000802898752,1993,Hinterwaelder,0.374933,HISTORIC,
276000802947824,female,276000802938135,276000802918402,1993,Hinterwaelder,-0.186080,HISTORIC,
276000802947924,female,276000802938024,276000802932045,1994,Hinterwaelder,-0.250623,HISTORIC,
276000802947932,male,276000802940388,276000802932244,1994,Hinterwaelder,-0.181265,HISTORIC,
276000802947937,female,276000802940396,276000802907838,1994,Hinterwaelder,-0.008158,LIVING,FRB
276000802947951,female,276000802938024,276000802932759,1994,Hinterwaelder,0.159576,HISTORIC,
276000808336829,male,276000802925405,276000802925536,1994,Hinterwaelder,-0.680047,HISTORIC,
276000808336834,male,276000802940581,276000802908590,1994,Hinterwaelder,-0.082409,HISTORIC,
276000808336863,female,276000802932848,276000802938157,1994,Hinterwaelder,0.378914,HISTORIC,
276000808336949,male,276000802940581,276000802940295,1994,Hinterwaelder,0.088543,HISTORIC,
276000808337000,female,276000802940581,276000802940483,1994,Hinterwaelder,-0.200845,HISTORIC,
276000808337092,female,276000802940243,276000802932682,1994,Hinterwaelder,-0.445071,HISTORIC,
276000808337139,female,276000802918443,276000802925588,1994,Hinterwaelder,-0.410976,HISTORIC,
276000808337143,male,276000802884185,276000802932244,1995,Hinterwaelder,-0.868111,HISTORIC,
276000808337214,female,,,1989,Hinterwaelder,0.514126,HISTORIC,
276000808337232,female,276000802940396,276000802932210,1995,Hinterwaelder,0.154175,HISTORIC,
276000808337241,female,276000802938332,276000802925748,1995,Hinterwaelder,0.779281,HISTORIC,
276000808337253,male,276000802940211,276000802940342,1995,Hinterwaelder,0.662573,HISTORIC,
276000808337281,female,276000802947050,276000802940457,1995,Hinterwaelder,-0.225080,HISTORIC,
276000808403140,female,,,1994,Hinterwaelder,0.201110,HISTORIC,
276000808403624,female,,,1992,Hinterwaelder,0.447440,HISTORIC,
276000808406469,female,276000802940396,276000802907838,1995,Hinterwaelder,0.362721,HISTORIC,
276000808406481,female,276000802940243,276000802918276,1995,Hinterwaelder,-0.517896,HISTORIC,
276000808406508,female,276000802947311,276000802908396,1995,Hinterwaelder,0.102554,HISTORIC,
276000808406528,female,276000802938228,276000802908704,1995,Hinterwaelder,-0.139796,HISTORIC,
276000808406529,female,276000802938574,276000802932121,1995,Hinterwaelder,-0.077322,HISTORIC,
276000808406549,female,276000802947020,276000802938098,1995,Hinterwaelder,-0.070483,HISTORIC,
276000808406564,female,276000802947212,276000802918458,1995,Hinterwaelder,-0.489669,HISTORIC,
276000808406606,male,276000802940243,276000802932758,1995,Hinterwaelder,0.411440,HISTORIC,
276000808406625,female,,,1989,Hinterwaelder,0.384942,HISTORIC,
276000808406628,female,,,1991,Hinterwaelder,0.429887,HISTORIC,
276000808406689,male,276000802947178,276000802938264,1995,Hinterwaelder,-0.313784,HISTORIC,
276000808406738,male,276000802947617,276000802908765,1995,Hinterwaelder,-0.096538,HISTORIC,
276000808510155,female,276000802898580,,1995,Hinterwaelder,-0.433687,HISTORIC,
276000808519286,male,276000802925405,276000802925246,1995,Hinterwaelder,0.443026,HISTORIC,
276000808519398,male,276000802938228,276000802925128,1995,Hinterwaelder,-0.358656,HISTORIC,
276000808519435,female,276000802947493,276000802932812,1995,Hinterwaelder,-0.277240,HISTORIC,
276000808519443,female,276000802938574,276000802898683,1995,Hinterwaelder,-0.211241,HISTORIC,
276000808521961,male,276000802947162,276000802947256,1995,Hinterwaelder,0.044901,HISTORIC,
276000808566745,female,,,1987,Hinterwaelder,0.388006,HISTORIC,
276000808566788,female,,,1995,Hinterwaelder,0.733579,HISTORIC,
276000808591064,female,276000802940243,276000802938422,1995,Hinterwaelder,0.202431,HISTORIC,
276000808591083,female,276000802947595,276000802940205,1995,Hinterwaelder,0.132654,HISTORIC,
276000808591102,female,276000802938228,276000802938234,1995,Hinterwaelder,-0.157868,HISTORIC,
276000808591172,male,276000802940243,276000802938016,1995,Hinterwaelder,0.030393,HISTORIC,
276000808591205,female,276000802947493,276000802932206,1995,Hinterwaelder,0.115516,HISTORIC,
276000808591207,female,276000802947493,276000802925670,1995,Hinterwaelder,0.169263,HISTORIC,
276000808591244,female,,,1988,Hinterwaelder,0.635340,HISTORIC,
276000808591252,female,,,1990,Hinterwaelder,0.140586,HISTORIC,
276000808591255,female,,,1990,Hinterwaelder,0.614697,HISTORIC,
276000808591260,female,,,1992,Hinterwaelder,0.379073,HISTORIC,
276000808591262,female,,,1990,Hinterwaelder,0.177029,HISTORIC,
276000808591269,female,,,1995,Hinterwaelder,0.921344,HISTORIC,
276000808591327,female,276000802947020,276000802940436,1995,Hinterwaelder,-0.181376,HISTORIC,
276000808591339,male,276000802947055,276000802940710,1995,Hinterwaelder,0.391884,HISTORIC,
276000808591348,female,276000802940243,276000802922607,1995,Hinterwaelder,0.151364,HISTORIC,
276000808855096,female,,,1990,Hinterwaelder,0.642596,HISTORIC,
276000810037965,female,276000802922473,276000808855096,1996,Hinterwaelder,0.256931,HISTORIC,
276000810063778,female,276000802883751,276000802232437,1997,Hinterwaelder,-0.028840,LIVING,LNZ
276000810068965,male,276000802947566,276000808337214,1996,Hinterwaelder,0.283906,HISTORIC,
276000810068985,female,,,1990,Hinterwaelder,0.566437,HISTORIC,
276000810068983,female,276000802947801,276000810068985,1996,Hinterwaelder,0.381162,HISTORIC,
276000810085235,female,276000802946024,276000802932727,1995,Hinterwaelder,-0.056394,HISTORIC,
276000810087005,female,276000802940768,276000802947076,1995,Hinterwaelder,0.162715,HISTORIC,
276000810087058,female,276000802947682,276000802947481,1995,Hinterwaelder,-0.037187,HISTORIC,
276000810087157,male,276000802947791,276000802938475,1995,Hinterwaelder,0.251376,HISTORIC,
276000810087235,female,276000802940768,276000802947334,1995,Hinterwaelder,-0.206584,HISTORIC,
276000810087267,male,276000802940243,276000802925536,1996,Hinterwaelder,0.231353,HISTORIC,
276000810087287,female,276000802940621,276000802947164,1996,Hinterwaelder,-0.112802,HISTORIC,
276000810087292,male,276000802940243,276000802940708,1996,Hinterwaelder,-1.005888,HISTORIC,
276000810087376,female,276000802922717,276000802918857,1996,Hinterwaelder,0.214728,HISTORIC,
276000810087404,male,276000802922720,276000802938264,1996,Hinterwaelder,0.077001,HISTORIC,
276000810087428,female,276000802922637,276000802908398,1996,Hinterwaelder,-0.187445,HISTORIC,
276000810087433,female,276000802922637,276000802925128,1996,Hinterwaelder,-0.640991,HISTORIC,
276000810087540,male,276000802940243,276000802932436,1996,Hinterwaelder,0.044581,HISTORIC,
276000810087663,female,276000802940621,276000802925028,1996,Hinterwaelder,0.417772,HISTORIC,
276000810087665,male,276000802940621,276000802932759,1996,Hinterwaelder,0.156883,HISTORIC,
276000810087794,male,276000802938193,276000802932758,1996,Hinterwaelder,0.167083,HISTORIC,
276000810087945,female,276000802922637,276000808406625,1996,Hinterwaelder,0.707491,HISTORIC,
276000810087974,female,,,1994,Hinterwaelder,0.319269,HISTORIC,
276000810087982,female,276000802940718,276000808591255,1996,Hinterwaelder,-0.113192,HISTORIC,
276000811157811,female,276000802922717,276000802938292,1998,Hinterwaelder,-0.264455,HISTORIC,
276000810327378,male,276000802938193,276000811157811,2001,Hinterwaelder,0.030585,HISTORIC,
276000810329472,female,276000802932958,276000808403624,1996,Hinterwaelder,-0.226087,HISTORIC,
276000810331020,male,276000808406738,276000802938117,1999,Hinterwaelder,0.355468,HISTORIC,
276000810331133,female,276000802947493,276000802925588,1996,Hinterwaelder,-0.343860,HISTORIC,
276000810331145,male,276000808336834,276000802940483,1997,Hinterwaelder,0.222070,HISTORIC,
276000810331295,female,276000802922720,276000802947297,1997,Hinterwaelder,-0.087339,HISTORIC,
276000810331368,male,276000802932958,276000802908398,1997,Hinterwaelder,-0.378202,HISTORIC,
276000810331377,male,276000802922637,276000802925128,1997,Hinterwaelder,0.035006,HISTORIC,
276000810331458,female,276000802918443,276000802925763,1996,Hinterwaelder,-0.247793,HISTORIC,
276000810331481,male,276000802940718,276000808591252,1996,Hinterwaelder,-0.066156,HISTORIC,
276000810331491,female,276000802940718,276000808591260,1997,Hinterwaelder,0.168735,HISTORIC,
276000810331572,female,276000802940634,276000802932828,1996,Hinterwaelder,-0.042737,HISTORIC,
276000810331585,female,276000808336829,276000802925410,1997,Hinterwaelder,0.202448,HISTORIC,
276000810331589,male,276000808336829,276000802947744,1997,Hinterwaelder,-0.042615,HISTORIC,
276000810331611,male,276000802940768,276000802947076,1996,Hinterwaelder,0.379137,HISTORIC,
276000810331634,female,276000808337143,276000802947076,1997,Hinterwaelder,0.125646,HISTORIC,
276000810331651,male,276000802940243,276000802907916,1996,Hinterwaelder,0.322909,HISTORIC,
276000810331698,male,276000802938370,276000802918830,1997,Hinterwaelder,0.179960,LIVING,PRG
276000810331783,female,276000802947932,276000802932849,1996,Hinterwaelder,0.027897,HISTORIC,
276000810331793,female,276000802938370,276000802918012,1997,Hinterwaelder,0.269131,HISTORIC,
276000810331818,male,276000802947791,276000802947207,1997,Hinterwaelder,-0.269488,HISTORIC,
276000810332257,female,276000802922957,276000802938532,1997,Hinterwaelder,0.184744,HISTORIC,
276000810332263,female,276000802922957,276000802947951,1997,Hinterwaelder,-0.098940,HISTORIC,
276000810332265,female,276000802922957,276000802932759,1997,Hinterwaelder,0.447409,LIVING,FRB
276000810332266,male,276000802922957,276000802947924,1997,Hinterwaelder,-0.120168,LIVING,WLD
276000810332268,female,276000802922957,276000802938531,1997,Hinterwaelder,-0.043862,HISTORIC,
276000810332399,female,276000808336949,276000802938021,1997,Hinterwaelder,-0.292642,HISTORIC,
276000810332421,female,276000802938193,276000802925246,1996,Hinterwaelder,0.152481,HISTORIC,
276000810332658,male,276000802938193,276000802925593,1997,Hinterwaelder,0.029602,HISTORIC,
276000810332959,female,276000808337253,276000802947721,1997,Hinterwaelder,-0.114132,HISTORIC,
276000810332986,female,276000802947682,276000802922627,1997,Hinterwaelder,0.621466,HISTORIC,
276000810436550,female,,,1996,Fleckvieh,1.038761,HISTORIC,
276000810537893,female,,276000808403140,1997,Hinterwaelder,1.179061,HISTORIC,
276000810713973,female,276000802938193,276000802940516,1997,Hinterwaelder,-0.059325,LIVING,LNZ
276000810748278,female,276000802940718,276000808591262,1997,Hinterwaelder,-0.149806,LIVING,TDN
276000810748311,female,276000808336829,276000802932512,1997,Hinterwaelder,0.205744,HISTORIC,
276000810748312,female,276000808336829,276000802947111,1997,Hinterwaelder,0.191195,HISTORIC,
276000810748313,female,276000808336829,276000802932828,1997,Hinterwaelder,0.354479,HISTORIC,
276000810748365,female,276000802947932,276000802947500,1997,Hinterwaelder,-0.075308,HISTORIC,
276000810748371,female,276000802947791,276000802908651,1997,Hinterwaelder,0.019338,HISTORIC,
276000810748375,male,276000802947791,276000802922675,1997,Hinterwaelder,-0.529966,HISTORIC,
276000810748492,female,276000808336949,276000802922887,1997,Hinterwaelder,-0.275575,HISTORIC,
276000810748497,female,276000810332658,276000802938021,1999,Hinterwaelder,-0.016982,HISTORIC,
276000810748708,female,276000802938228,,1995,Hinterwaelder,0.503883,HISTORIC,
276000810748709,female,276000810087267,276000808406549,1998,Hinterwaelder,-0.130436,HISTORIC,
276000810757652,male,276000808406606,276000802938428,1997,Hinterwaelder,0.048769,HISTORIC,
276000810816182,female,276000808591339,276000810068983,1997,Hinterwaelder,0.236608,LIVING,HRB
276000810897367,female,276000802938193,276000802932425,1998,Hinterwaelder,0.974084,HISTORIC,
276000810940695,female,276000802938193,276000802908726,2000,Hinterwaelder,0.492391,HISTORIC,
276000810940698,female,276000802938370,276000810940695,2002,Hinterwaelder,0.418166,HISTORIC,
276000810950306,female,,276000808566788,1998,Hinterwaelder,0.831436,HISTORIC,
276000810950532,female,,276000802947051,1998,Hinterwaelder,0.183369,HISTORIC,
276000810957841,male,276000808519398,276000802938438,1998,Hinterwaelder,-0.339604,HISTORIC,
276000810957844,male,276000808519398,276000802947764,1998,Hinterwaelder,-0.149277,HISTORIC,
276000810957848,female,276000808519398,276000802925588,1998,Hinterwaelder,-0.020904,HISTORIC,
276000810957849,female,276000808519398,276000802940725,1998,Hinterwaelder,0.448108,HISTORIC,
276000810957873,female,276000810331651,276000808406529,1998,Hinterwaelder,-0.272541,HISTORIC,
276000810957933,male,276000808406738,276000802938117,1998,Hinterwaelder,0.061444,HISTORIC,
276000810957978,female,276000810331481,276000802940710,1999,Hinterwaelder,0.080529,HISTORIC,
276000810957984,female,276000810087794,276000802947924,1998,Hinterwaelder,0.088017,HISTORIC,
276000810958038,male,276000810087665,276000810331572,1998,Hinterwaelder,-0.193452,HISTORIC,
276000810958129,female,276000808336949,276000802922860,1999,Hinterwaelder,-0.046157,HISTORIC,
276000810958130,male,276000808336949,276000802918830,1999,Hinterwaelder,0.369269,HISTORIC,
276000810958201,male,276000810087157,276000808406481,1998,Hinterwaelder,-0.276695,HISTORIC,
276000810958214,male,276000810087663,276000802932768,1998,Hinterwaelder,-0.133508,HISTORIC,
276000810958425,female,276000810087794,276000802947810,1999,Hinterwaelder,0.119521,HISTORIC,
276000810958459,female,276000810087404,276000802947401,1998,Hinterwaelder,0.465498,HISTORIC,
276000810958461,male,276000808591172,276000802924465,1998,Hinterwaelder,0.356241,HISTORIC,
276000810958497,female,276000810332658,276000810332399,1999,Hinterwaelder,0.127488,HISTORIC,
276000810958550,female,276000810087540,276000802932202,1998,Hinterwaelder,0.215239,HISTORIC,
276000810958681,female,276000802938370,276000808591064,1998,Hinterwaelder,-0.159690,HISTORIC,
276000810958699,female,276000810332658,276000802947279,1998,Hinterwaelder,-0.173307,HISTORIC,
276000810958908,female,276000810331377,276000802940568,2000,Hinterwaelder,0.028493,HISTORIC,
276000810958948,male,276000808519286,276000810087058,1998,Hinterwaelder,-0.091574,HISTORIC,
276000810958949,female,276000808519286,276000802947638,1998,Hinterwaelder,0.346207,HISTORIC,
276000811043854,male,276000808519398,276000802947043,1998,Hinterwaelder,-0.090453,HISTORIC,
276000811043894,male,276000802922720,276000802938264,1998,Hinterwaelder,0.339996,HISTORIC,
276000811043900,female,276000810087292,276000802918096,1998,Hinterwaelder,0.040556,HISTORIC,
276000811044079,female,276000810331377,276000810332986,1999,Hinterwaelder,0.112757,HISTORIC,
276000811044154,male,276000808406689,276000802918759,1998,Hinterwaelder,-0.092984,HISTORIC,
276000811052979,female,276000810068965,276000810087974,1998,Hinterwaelder,0.314931,HISTORIC,
276000890264901,female,,,1995,Hinterwaelder,0.598834,HISTORIC,
276000811074493,female,276000802940243,276000890264901,1998,Hinterwaelder,0.475792,HISTORIC,
276000811081485,female,276000802898580,276000810436550,1999,Hinterwaelder,0.401046,HISTORIC,
276000811081807,female,276000802938370,276000811081485,2001,Hinterwaelder,-0.311186,HISTORIC,
276000811596311,female,276000810331589,276000802918183,2000,Hinterwaelder,0.468297,HISTORIC,
276000811082009,female,276000802938193,276000811596311,2002,Hinterwaelder,0.751155,LIVING,HRB
276000811082118,male,276000802938193,276000811081807,2003,Hinterwaelder,0.416751,HISTORIC,
276000811157781,male,276000808519398,276000808337139,1998,Hinterwaelder,0.284654,HISTORIC,
276000811157876,female,276000808406738,276000802925747,1998,Hinterwaelder,0.355300,HISTORIC,
276000811157917,female,276000810958130,276000810332959,2000,Hinterwaelder,0.000054,HISTORIC,
276000811157952,female,276000810087663,276000802922991,1998,Hinterwaelder,0.054681,HISTORIC,
276000811157959,male,276000810087663,276000802932768,1999,Hinterwaelder,0.124217,HISTORIC,
276000811158161,female,276000810087540,276000808406469,1999,Hinterwaelder,0.028725,HISTORIC,
276000811267603,male,276000802938370,276000808510155,1999,Hinterwaelder,0.137902,HISTORIC,
276000811286958,male,276000808519398,276000808337139,1999,Hinterwaelder,0.154393,HISTORIC,
276000811286961,female,276000810957841,276000808337000,1999,Hinterwaelder,-0.343763,HISTORIC,
276000811286973,male,276000810957841,276000802925588,2000,Hinterwaelder,0.384587,HISTORIC,
276000811286979,male,276000810958214,276000802932138,2000,Hinterwaelder,-0.136222,HISTORIC,
276000811287090,female,276000810331611,276000808591102,1999,Hinterwaelder,-0.448562,HISTORIC,
276000811287100,female,276000810331611,276000802908545,1999,Hinterwaelder,-0.581854,HISTORIC,
276000811287151,female,276000808406738,276000802947769,1999,Hinterwaelder,0.355686,HISTORIC,
276000811287160,female,276000808406738,276000808337241,1999,Hinterwaelder,0.062562,HISTORIC,
276000811287164,female,276000808406738,276000810331458,1999,Hinterwaelder,-0.186871,HISTORIC,
276000811287166,female,276000808406738,276000802925763,1999,Hinterwaelder,-0.073649,HISTORIC,
276000811287205,female,276000810748375,276000810087982,2000,Hinterwaelder,-0.252299,HISTORIC,
276000811287260,female,276000810331589,276000802947821,1999,Hinterwaelder,0.281406,HISTORIC,
276000811287380,male,276000810331368,276000808337232,1999,Hinterwaelder,-0.609946,HISTORIC,
276000811287400,male,276000810331368,276000808591083,1999,Hinterwaelder,-0.390249,HISTORIC,
276000811287619,female,276000810087794,276000802932759,1999,Hinterwaelder,-0.164464,HISTORIC,
276000811287626,male,276000810087794,276000810087287,1999,Hinterwaelder,0.060454,HISTORIC,
276000811287630,male,276000810087794,276000802938531,1999,Hinterwaelder,-0.122847,HISTORIC,
276000811287711,female,276000802938228,276000802922613,1999,Hinterwaelder,0.872880,HISTORIC,
276000811287728,female,,,1999,Holstein_Rbt,0.851911,HISTORIC,
276000811287745,female,276000810332658,276000810748492,2001,Hinterwaelder,0.447974,HISTORIC,
276000811288143,female,276000810087267,276000808406549,1999,Hinterwaelder,0.022647,HISTORIC,
276000811288179,female,276000810331377,276000810332986,2000,Hinterwaelder,0.328279,HISTORIC,
276000811288187,male,276000808336829,276000802947720,2000,Hinterwaelder,-0.001060,HISTORIC,
276000890866134,female,,,1994,Galloway,0.558329,HISTORIC,
276000811429970,female,276000808521961,276000890866134,2000,Hinterwaelder,0.632417,HISTORIC,
276000811461607,male,276000810748375,276000810087945,2000,Hinterwaelder,0.326329,HISTORIC,
276000811476505,male,276000810087663,276000802940708,1999,Hinterwaelder,0.224361,HISTORIC,
276000811595843,male,276000810958214,276000802938438,2000,Hinterwaelder,-0.168575,HISTORIC,
276000811595860,male,276000810331145,276000810957849,2000,Hinterwaelder,0.102986,HISTORIC,
276000811595933,female,276000810958201,276000802947397,2000,Hinterwaelder,0.363476,HISTORIC,
276000811595947,male,276000810958201,276000810331295,2000,Hinterwaelder,0.682508,HISTORIC,
276000811595949,female,276000810958201,276000802932636,2000,Hinterwaelder,0.031007,HISTORIC,
276000811595961,female,276000810331611,276000802932389,2000,Hinterwaelder,-0.304848,HISTORIC,
276000811595967,male,276000810331611,276000810087433,2000,Hinterwaelder,-0.160085,HISTORIC,
276000811595969,male,276000810331611,276000808406528,2000,Hinterwaelder,-0.343941,HISTORIC,
276000811596083,female,276000810331589,276000802922814,2000,Hinterwaelder,0.722870,HISTORIC,
276000811596095,female,276000811044154,276000802932828,2000,Hinterwaelder,0.035113,HISTORIC,
276000811596104,female,276000811044154,276000810331585,2001,Hinterwaelder,0.690046,HISTORIC,
276000811596122,female,276000810331589,276000810331634,2000,Hinterwaelder,-0.054829,HISTORIC,
276000811596168,female,276000808336829,276000810331793,2002,Hinterwaelder,0.429421,HISTORIC,
276000811596240,male,276000811043854,276000810748371,2001,Hinterwaelder,-0.091845,HISTORIC,
276000811596604,male,276000810957844,276000802925028,2000,Hinterwaelder,-0.040404,HISTORIC,
276000811596617,female,276000810957844,276000802938531,2000,Hinterwaelder,-0.249779,HISTORIC,
276000811596667,female,276000802938193,276000802922816,2001,Hinterwaelder,0.409714,HISTORIC,
276000811596771,female,276000810958461,276000802940454,2000,Hinterwaelder,0.563524,HISTORIC,
276000811596773,male,276000810958461,276000808337281,2000,Hinterwaelder,-0.012458,HISTORIC,
276000811596868,female,276000811286958,276000808591064,2002,Hinterwaelder,0.361686,HISTORIC,
276000811597075,female,276000810757652,276000808406508,2001,Hinterwaelder,0.243998,HISTORIC,
276000890232644,female,,,1990,Hinterwaelder,0.785886,HISTORIC,
276000811597086,male,276000810757652,276000890232644,2000,Hinterwaelder,0.400670,HISTORIC,
276000811597101,female,276000810957933,276000802940568,2001,Hinterwaelder,0.134026,HISTORIC,
276000811597113,male,276000810957933,276000808591327,2000,Hinterwaelder,0.680683,HISTORIC,
276000811597116,female,276000810957933,276000808406549,2000,Hinterwaelder,1.036404,HISTORIC,
276000811597147,male,276000802938193,276000810958949,2001,Hinterwaelder,0.074099,HISTORIC,
276000811597157,male,276000802932958,276000802947720,2001,Hinterwaelder,0.371071,HISTORIC,
276000811749049,female,276000811043894,276000802922479,2001,Hinterwaelder,0.130825,HISTORIC,
276000811794096,female,276000808521961,276000802947374,2001,Hinterwaelder,0.726387,HISTORIC,
276000811815586,male,276000802908126,276000810087235,2007,Hinterwaelder,0.579085,LIVING,OBR
276000811823366,female,276000811267603,276000811074493,2002,Hinterwaelder,0.124340,LIVING,PRG
276000811902662,male,276000810958038,276000802940609,2001,Hinterwaelder,0.733190,HISTORIC,
276000811902725,female,276000810958214,276000802947764,2001,Hinterwaelder,-0.122727,HISTORIC,
276000811902729,female,276000810958214,276000810331133,2001,Hinterwaelder,0.040130,HISTORIC,
276000811902744,female,276000810958214,276000808337000,2001,Hinterwaelder,0.174434,HISTORIC,
276000811902807,female,276000810958201,276000811043900,2002,Hinterwaelder,0.709583,HISTORIC,
276000811902810,male,276000810958201,276000810331295,2002,Hinterwaelder,0.681031,HISTORIC,
276000811902819,male,276000810958948,276000802947689,2001,Hinterwaelder,0.050551,HISTORIC,
276000811902891,male,276000810331020,276000811157876,2001,Hinterwaelder,0.957317,HISTORIC,
276000811902918,female,276000811157781,276000810748311,2002,Hinterwaelder,-0.224497,LIVING,DRW
276000811902944,female,276000811157781,276000808591244,2001,Hinterwaelder,0.628563,HISTORIC,
276000811903006,male,276000811044154,276000810748312,2001,Hinterwaelder,0.081759,HISTORIC,
276000811903149,male,276000811595969,276000802908758,2001,Hinterwaelder,-0.050620,HISTORIC,
276000811903151,female,276000811157959,276000802922991,2001,Hinterwaelder,0.258966,HISTORIC,
276000811903276,female,276000802938228,276000802947824,2002,Hinterwaelder,0.264072,HISTORIC,
276000811903289,female,276000811595860,276000811287260,2002,Hinterwaelder,0.427173,HISTORIC,
276000811903472,male,276000811287626,276000802947924,2001,Hinterwaelder,-0.130268,HISTORIC,
276000811903480,male,276000811287630,276000810332263,2002,Hinterwaelder,-0.339871,HISTORIC,
276000811903592,male,276000811288187,276000802947421,2002,Hinterwaelder,0.237283,HISTORIC,
